case_id,db_id,variant,question,search_expressions,mode,expected_tables,retrieved_tables_top5,table_recall_at_5,expected_columns,retrieved_columns_top10,column_recall_at_10,actual_sql,used_tables,used_columns,sql_uses_expected_tables,sql_uses_expected_columns,query_execution_success,task_solved,latency_ms,retrieval_latency_ms,embedding_build_time_ms,vector_available,step_count,db_search_call_count,failure_class,failure_reason
spider_car_1_043,car_1,vector,Find the name of the makers that produced some cars in the year of 1970?,"[""maker name"", ""car year 1970"", ""makers cars"", ""producer year""]",ai-assisted-retrieval,"[""car_makers"", ""car_names"", ""cars_data"", ""model_list""]","[""car_makers"", ""model_list"", ""car_names""]",False,"[""car_makers.id"", ""car_makers.maker"", ""car_names.makeid"", ""car_names.model"", ""cars_data.id"", ""cars_data.year"", ""model_list.maker"", ""model_list.model""]","[""car_makers.maker"", ""car_names.make"", ""car_makers.fullname"", ""cars_data.year"", ""car_makers.id"", ""model_list.maker""]",False,,[],[],False,False,False,False,2769,2771.585,18.036,True,7,4,retrieval_miss,missing expected tables in retrieval: cars_data
spider_car_1_044,car_1,vector,What is the name of the different car makers who produced a car in 1970?,"[""car maker"", ""manufacturer"", ""1970"", ""car""]",ai-assisted-retrieval,"[""car_makers"", ""car_names"", ""cars_data"", ""model_list""]","[""car_makers"", ""model_list"", ""car_names"", ""cars_data""]",True,"[""car_makers.id"", ""car_makers.maker"", ""car_names.makeid"", ""car_names.model"", ""cars_data.id"", ""cars_data.year"", ""model_list.maker"", ""model_list.model""]","[""cars_data.cylinders"", ""car_makers.fullname"", ""cars_data.accelerate"", ""car_names.make"", ""cars_data.horsepower"", ""car_makers.country""]",False,,[],[],False,False,False,False,2752,2755.485,18.709,True,7,4,retrieval_miss,task not solved
spider_car_1_045,car_1,vector,Find the make and production time of the cars that were produced in the earliest year?,"[""make"", ""production year"", ""earliest year"", ""car production""]",ai-assisted-retrieval,"[""car_names"", ""cars_data""]","[""car_makers"", ""car_names"", ""cars_data"", ""model_list""]",True,"[""car_names.make"", ""car_names.makeid"", ""cars_data.id"", ""cars_data.year""]","[""car_names.make"", ""cars_data.accelerate"", ""car_makers.country"", ""model_list.maker"", ""cars_data.cylinders"", ""car_names.model""]",False,,[],[],False,False,False,False,2822,2825.043,17.322,True,7,4,retrieval_miss,task not solved
spider_flight_2_046,flight_2,vector,"Which country does Airline ""JetBlue Airways"" belong to?","[""JetBlue Airways country"", ""airline country"", ""airline origin"", ""airline nationality""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""flights"", ""airports""]",True,"[""airlines.airline"", ""airlines.country"", ""airlines.jetblue airways""]","[""airlines.country"", ""flights.airline"", ""airlines.airline"", ""airports.country"", ""airports.countryabbrev"", ""airports.airportcode"", ""airlines.abbreviation"", ""airports.airportname""]",False,,[],[],False,False,False,False,2662,2664.138,13.066,True,7,4,retrieval_miss,task not solved
spider_flight_2_047,flight_2,vector,What country is Jetblue Airways affiliated with?,"[""Jetblue Airways country"", ""airline affiliation"", ""airline country"", ""airline origin""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""flights"", ""airports""]",True,"[""airlines.airline"", ""airlines.country"", ""airlines.jetblue airways""]","[""airlines.country"", ""flights.airline"", ""airlines.airline"", ""airports.airportcode"", ""airlines.abbreviation"", ""airports.country"", ""airports.countryabbrev"", ""airports.airportname""]",False,,[],[],False,False,False,False,2745,2747.517,15.164,True,7,4,retrieval_miss,task not solved
spider_flight_2_048,flight_2,vector,"What is the abbreviation of Airline ""JetBlue Airways""?","[""JetBlue Airways abbreviation"", ""airline abbreviation"", ""airline code"", ""airline acronym""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""flights"", ""airports""]",True,"[""airlines.abbreviation"", ""airlines.airline"", ""airlines.jetblue airways""]","[""airlines.abbreviation"", ""flights.airline"", ""airlines.airline"", ""airports.countryabbrev"", ""airports.airportcode"", ""airports.airportname"", ""airlines.country""]",False,,[],[],False,False,False,False,2836,2838.97,13.323,True,7,4,retrieval_miss,task not solved
spider_flight_2_049,flight_2,vector,Which abbreviation corresponds to Jetblue Airways?,"[""Jetblue Airways abbreviation"", ""airline abbreviation"", ""airline code"", ""Jetblue code""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""airports"", ""flights""]",True,"[""airlines.abbreviation"", ""airlines.airline"", ""airlines.jetblue airways""]","[""airlines.abbreviation"", ""airports.airportcode"", ""flights.airline"", ""airports.countryabbrev"", ""airlines.airline"", ""airports.airportname"", ""flights.destairport""]",False,,[],[],False,False,False,False,2736,2737.543,13.424,True,7,4,retrieval_miss,task not solved
spider_flight_2_050,flight_2,vector,"List all airline names and their abbreviations in ""USA"".","[""airline name abbreviation USA"", ""airline abbreviation country"", ""airlines table columns"", ""airline_name airline_code country_code""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""flights"", ""airports""]",True,"[""airlines.abbreviation"", ""airlines.airline"", ""airlines.country"", ""airlines.usa""]","[""flights.airline"", ""airlines.country"", ""airlines.abbreviation"", ""airports.countryabbrev"", ""airlines.airline"", ""airports.airportcode"", ""airports.country"", ""airports.airportname""]",False,,[],[],False,False,False,False,2889,2891.08,13.894,True,7,4,retrieval_miss,task not solved
spider_flight_2_051,flight_2,vector,What are the airline names and abbreviations for airlines in the USA?,"[""airline name abbreviation USA"", ""airlines country code"", ""airline airline_name abbr"", ""USA airlines""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""airports"", ""flights""]",True,"[""airlines.abbreviation"", ""airlines.airline"", ""airlines.country"", ""airlines.usa""]","[""airlines.abbreviation"", ""airports.countryabbrev"", ""flights.airline"", ""airlines.airline"", ""airlines.country"", ""airports.airportcode"", ""airports.airportname"", ""airlines.uid""]",False,,[],[],False,False,False,False,2704,2705.964,12.822,True,7,4,retrieval_miss,task not solved
spider_flight_2_052,flight_2,vector,List the airport code and name in the city of Anthony.,"[""airport code name city"", ""airport airport_code airport_name city"", ""Anthony airport"", ""airports city = Anthony""]",ai-assisted-retrieval,"[""airports""]","[""airports"", ""flights""]",True,"[""airports.airportcode"", ""airports.airportname"", ""airports.anthony"", ""airports.city""]","[""airports.airportcode"", ""airports.airportname"", ""airports.city"", ""flights.sourceairport"", ""airports.countryabbrev"", ""flights.destairport"", ""airports.country""]",False,,[],[],False,False,False,False,2625,2626.556,11.523,True,7,4,retrieval_miss,task not solved
spider_flight_2_053,flight_2,vector,Give the airport code and airport name corresonding to the city Anthony.,"[""airport code"", ""airport name"", ""city"", ""Anthony""]",ai-assisted-retrieval,"[""airports""]","[""airports"", ""flights""]",True,"[""airports.airportcode"", ""airports.airportname"", ""airports.anthony"", ""airports.city""]","[""airports.airportcode"", ""airports.airportname"", ""airports.city"", ""flights.sourceairport"", ""airports.countryabbrev"", ""flights.destairport"", ""airports.country""]",False,,[],[],False,False,False,False,2791,2792.393,14.931,True,7,4,retrieval_miss,task not solved
spider_flight_2_054,flight_2,vector,How many airlines do we have?,"[""airlines"", ""airline count"", ""airline"", ""airline_id""]",ai-assisted-retrieval,"[""airlines""]","[""flights"", ""airlines""]",True,[],"[""flights.airline"", ""airlines.airline"", ""airlines.abbreviation"", ""airlines.country"", ""airlines.uid"", ""airports.airportcode"", ""airports.airportname""]",True,,[],[],False,True,False,False,2785,2787.037,13.806,True,7,4,none,
spider_flight_2_055,flight_2,vector,What is the total number of airlines?,"[""airline"", ""airlines count"", ""total airlines"", ""airline_id""]",ai-assisted-retrieval,"[""airlines""]","[""flights"", ""airlines""]",True,[],"[""flights.airline"", ""airlines.airline"", ""airlines.abbreviation"", ""airlines.country"", ""airlines.uid"", ""airports.airportcode"", ""airports.airportname""]",True,,[],[],False,True,False,False,2760,2762.073,13.771,True,7,4,none,
spider_flight_2_056,flight_2,vector,How many airports do we have?,"[""airports"", ""airport count"", ""num_airports"", ""airport""]",ai-assisted-retrieval,"[""airports""]","[""airports"", ""flights""]",True,[],"[""airports.airportcode"", ""airports.airportname"", ""airports.city"", ""flights.sourceairport"", ""airports.countryabbrev"", ""airports.country"", ""flights.destairport""]",True,,[],[],False,True,False,False,2754,2756.424,14.36,True,7,4,none,
spider_flight_2_057,flight_2,vector,Return the number of  airports.,"[""airports"", ""airport count"", ""number of airports"", ""airport""]",ai-assisted-retrieval,"[""airports""]","[""airports""]",True,[],"[""airports.airportcode"", ""airports.airportname"", ""airports.city"", ""airports.country"", ""flights.sourceairport"", ""airports.countryabbrev"", ""flights.destairport""]",True,,[],[],False,True,False,False,2908,2910.4,13.083,True,7,4,none,
spider_flight_2_058,flight_2,vector,How many flights do we have?,"[""flights"", ""flight count"", ""num_flights"", ""flight""]",ai-assisted-retrieval,"[""flights""]","[""flights"", ""airlines""]",True,[],"[""flights.flightno"", ""flights.airline"", ""flights.destairport"", ""flights.sourceairport"", ""airports.airportcode"", ""airlines.airline"", ""airlines.country""]",True,,[],[],False,True,False,False,2876,2878.858,14.363,True,7,4,none,
spider_flight_2_059,flight_2,vector,Return the number of flights.,"[""flights"", ""flight count"", ""number of flights"", ""flight""]",ai-assisted-retrieval,"[""flights""]","[""flights"", ""airlines""]",True,[],"[""flights.flightno"", ""flights.airline"", ""flights.destairport"", ""flights.sourceairport"", ""airports.airportcode"", ""airlines.country"", ""airlines.airline""]",True,,[],[],False,True,False,False,2710,2712.986,16.175,True,7,4,none,
spider_flight_2_060,flight_2,vector,Which airline has abbreviation 'UAL'?,"[""UAL"", ""airline abbreviation"", ""airline code"", ""airline acronym""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""airports""]",True,"[""airlines.abbreviation"", ""airlines.airline"", ""airlines.ual""]","[""airlines.abbreviation"", ""airports.airportcode"", ""airlines.airline"", ""flights.airline"", ""airports.countryabbrev"", ""airlines.country"", ""airlines.uid"", ""airports.airportname""]",False,,[],[],False,False,False,False,2679,2680.865,13.799,True,7,4,retrieval_miss,task not solved
spider_employee_hire_evaluation_061,employee_hire_evaluation,vector,How many employees are there?,"[""employees"", ""count employees"", ""employee count"", ""emp""]",ai-assisted-retrieval,"[""employee""]","[""hiring"", ""employee"", ""evaluation""]",True,[],"[""evaluation.employee_id"", ""employee.employee_id"", ""hiring.is_full_time"", ""employee.city"", ""employee.age"", ""hiring.employee_id"", ""hiring.shop_id""]",True,,[],[],False,True,False,False,2785,2787.17,16.594,True,7,4,none,
spider_employee_hire_evaluation_062,employee_hire_evaluation,vector,Count the number of employees,"[""employee"", ""count"", ""employees"", ""emp""]",ai-assisted-retrieval,"[""employee""]","[""hiring"", ""employee"", ""evaluation""]",True,[],"[""hiring.is_full_time"", ""hiring.shop_id"", ""evaluation.employee_id"", ""employee.age"", ""employee.city"", ""hiring.start_from""]",True,,[],[],False,True,False,False,2666,2667.808,15.393,True,7,4,none,
spider_employee_hire_evaluation_063,employee_hire_evaluation,vector,Sort employee names by their age in ascending order.,"[""employee name age"", ""employees age ascending"", ""name age sort"", ""emp_name emp_age""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""hiring"", ""evaluation""]",True,"[""employee.age"", ""employee.name""]","[""employee.age"", ""evaluation.employee_id"", ""employee.employee_id"", ""employee.city"", ""employee.name"", ""hiring.is_full_time"", ""hiring.employee_id""]",True,,[],[],False,False,False,False,2797,2799.26,19.135,True,7,4,none,
spider_employee_hire_evaluation_064,employee_hire_evaluation,vector,List the names of employees and sort in ascending order of age.,"[""employee name age"", ""employees names sorted by age"", ""employee age ascending"", ""name age from employees""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""hiring"", ""evaluation""]",True,"[""employee.age"", ""employee.name""]","[""employee.age"", ""evaluation.employee_id"", ""employee.employee_id"", ""employee.city"", ""hiring.is_full_time"", ""hiring.employee_id"", ""employee.name""]",True,,[],[],False,False,False,False,2779,2781.996,15.958,True,7,4,none,
spider_employee_hire_evaluation_065,employee_hire_evaluation,vector,What is the number of employees from each city?,"[""employees by city"", ""city count employees"", ""employee city distribution"", ""employees city""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""hiring""]",True,"[""employee.city""]","[""employee.city"", ""employee.employee_id"", ""hiring.employee_id"", ""evaluation.employee_id"", ""hiring.is_full_time"", ""employee.age"", ""hiring.shop_id""]",True,,[],[],False,False,False,False,2679,2681.328,15.764,True,7,4,none,
spider_employee_hire_evaluation_066,employee_hire_evaluation,vector,Count the number of employees for each city.,"[""employees city"", ""count employees by city"", ""employee location"", ""city employee count""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""hiring""]",True,"[""employee.city""]","[""employee.city"", ""employee.employee_id"", ""hiring.employee_id"", ""hiring.shop_id"", ""evaluation.employee_id"", ""hiring.is_full_time"", ""employee.age""]",True,,[],[],False,False,False,False,2884,2887.878,18.185,True,7,4,none,
spider_employee_hire_evaluation_067,employee_hire_evaluation,vector,Which cities do more than one employee under age 30 come from?,"[""cities employees age"", ""employee city age < 30"", ""hometown count > 1"", ""location young staff""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""hiring""]",True,"[""employee.age"", ""employee.city""]","[""employee.age"", ""employee.city"", ""hiring.shop_id"", ""hiring.is_full_time"", ""hiring.start_from"", ""hiring.employee_id"", ""employee.employee_id""]",True,,[],[],False,False,False,False,2694,2696.554,14.768,True,7,4,none,
spider_employee_hire_evaluation_068,employee_hire_evaluation,vector,Find the cities that have more than one employee under age 30.,"[""cities"", ""employee age"", ""under 30"", ""count employees""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""hiring""]",True,"[""employee.age"", ""employee.city""]","[""employee.age"", ""employee.city"", ""hiring.is_full_time"", ""evaluation.employee_id"", ""shop.number_products"", ""hiring.shop_id"", ""hiring.start_from""]",True,,[],[],False,False,False,False,2791,2793.352,16.351,True,7,4,none,
